 precomputing function requisites...
 loading state...
 
 Done reading fields
 Time spend reading:     0.090 sc
 initialising output files...
 /data/marcos/pipe10k/source/runs/re180dt.cf
 timestepping.....
  step=           0  dt=  9.9469237E-03
Step28106  0.826333D+04  0.272816D+01  0.178346D+03
Step28111  0.826338D+04  0.272441D+01  0.178352D+03
Step28116  0.826343D+04  0.271927D+01  0.178358D+03
Step28121  0.826348D+04  0.272299D+01  0.178364D+03
Step28126  0.826352D+04  0.325418D+01  0.178371D+03
Step28131  0.826357D+04  0.271542D+01  0.178377D+03
Step28136  0.826362D+04  0.274093D+01  0.178383D+03
Step28141  0.826366D+04  0.271776D+01  0.178390D+03
Step28146  0.826371D+04  0.272071D+01  0.178397D+03
Step28151  0.826376D+04  0.271993D+01  0.178404D+03
Step28156  0.826380D+04  0.271935D+01  0.178411D+03
Step28161  0.826385D+04  0.272245D+01  0.178418D+03
Step28166  0.826390D+04  0.272145D+01  0.178425D+03
Step28171  0.826394D+04  0.272026D+01  0.178433D+03
Step28176  0.826399D+04  0.272514D+01  0.178440D+03
Step28181  0.826404D+04  0.272364D+01  0.178448D+03
Step28186  0.826408D+04  0.285647D+01  0.178455D+03
Step28191  0.826413D+04  0.273546D+01  0.178464D+03
Step28196  0.826419D+04  0.271601D+01  0.178472D+03
Step28201  0.826424D+04  0.271653D+01  0.178481D+03
Step28206  0.826429D+04  0.272881D+01  0.178490D+03
Step28211  0.826434D+04  0.272112D+01  0.178498D+03
Step28216  0.826439D+04  0.271429D+01  0.178507D+03
Step28221  0.826444D+04  0.271799D+01  0.178515D+03
Step28226  0.826449D+04  0.272240D+01  0.178524D+03
Step28231  0.826454D+04  0.272801D+01  0.178532D+03
Step28236  0.826458D+04  0.272481D+01  0.178540D+03
Step28241  0.826463D+04  0.271700D+01  0.178549D+03
Step28246  0.826468D+04  0.270789D+01  0.178557D+03
Step28251  0.826473D+04  0.272144D+01  0.178565D+03
Step28256  0.826478D+04  0.272222D+01  0.178573D+03
Step28261  0.826483D+04  0.272381D+01  0.178581D+03
Step28266  0.826488D+04  0.272149D+01  0.178589D+03
Step28271  0.826493D+04  0.272482D+01  0.178597D+03
Step28276  0.826497D+04  0.271582D+01  0.178605D+03
Step28281  0.826502D+04  0.272425D+01  0.178613D+03
Step28286  0.826507D+04  0.272496D+01  0.178620D+03
Step28291  0.826512D+04  0.272072D+01  0.178628D+03
Step28296  0.826517D+04  0.272492D+01  0.178635D+03
Step28301  0.826522D+04  0.272061D+01  0.178643D+03
Step28306  0.826527D+04  0.271810D+01  0.178650D+03
Step28311  0.826532D+04  0.272552D+01  0.178657D+03
Step28316  0.826536D+04  0.272002D+01  0.178664D+03
Step28321  0.826541D+04  0.272712D+01  0.178671D+03
Step28326  0.826546D+04  0.272280D+01  0.178679D+03
Step28331  0.826551D+04  0.272211D+01  0.178686D+03
Step28336  0.826556D+04  0.272226D+01  0.178693D+03
Step28341  0.826561D+04  0.272162D+01  0.178700D+03
Step28346  0.826566D+04  0.272176D+01  0.178707D+03
Step28351  0.826571D+04  0.272589D+01  0.178714D+03
Step28356  0.826576D+04  0.272083D+01  0.178722D+03
Step28361  0.826580D+04  0.272363D+01  0.178729D+03
Step28366  0.826585D+04  0.271684D+01  0.178736D+03
Step28371  0.826590D+04  0.278682D+01  0.178744D+03
Step28376  0.826595D+04  0.271673D+01  0.178751D+03
Step28381  0.826600D+04  0.272491D+01  0.178758D+03
Step28386  0.826605D+04  0.272210D+01  0.178766D+03
Step28391  0.826610D+04  0.271769D+01  0.178773D+03
Step28396  0.826615D+04  0.272068D+01  0.178780D+03
Step28401  0.826619D+04  0.271682D+01  0.178788D+03
Step28406  0.826624D+04  0.272396D+01  0.178795D+03
Step28411  0.826629D+04  0.271589D+01  0.178802D+03
Step28416  0.826634D+04  0.272479D+01  0.178809D+03
Step28421  0.826639D+04  0.272127D+01  0.178816D+03
Step28426  0.826644D+04  0.272280D+01  0.178822D+03
Step28431  0.826649D+04  0.272200D+01  0.178829D+03
Step28436  0.826654D+04  0.272307D+01  0.178835D+03
Step28441  0.826658D+04  0.272080D+01  0.178841D+03
Step28446  0.826663D+04  0.272515D+01  0.178847D+03
Step28451  0.826668D+04  0.271486D+01  0.178853D+03
Step28456  0.826673D+04  0.272119D+01  0.178858D+03
Step28461  0.826678D+04  0.325941D+01  0.178863D+03
Step28466  0.826683D+04  0.272740D+01  0.178868D+03
Step28471  0.826689D+04  0.271970D+01  0.178873D+03
Step28476  0.826694D+04  0.272167D+01  0.178877D+03
Step28481  0.826699D+04  0.272252D+01  0.178881D+03
Step28486  0.826704D+04  0.272232D+01  0.178884D+03
Step28491  0.826709D+04  0.271938D+01  0.178887D+03
Step28496  0.826715D+04  0.271958D+01  0.178890D+03
Step28501  0.826720D+04  0.271877D+01  0.178892D+03
Step28506  0.826725D+04  0.272132D+01  0.178893D+03
Step28511  0.826730D+04  0.272212D+01  0.178894D+03
Step28516  0.826735D+04  0.272329D+01  0.178894D+03
Step28521  0.826740D+04  0.271926D+01  0.178894D+03
Step28526  0.826745D+04  0.272760D+01  0.178893D+03
Step28531  0.826749D+04  0.272149D+01  0.178892D+03
Step28536  0.826754D+04  0.272304D+01  0.178890D+03
Step28541  0.826759D+04  0.272287D+01  0.178888D+03
Step28546  0.826764D+04  0.271755D+01  0.178885D+03
Step28551  0.826769D+04  0.271729D+01  0.178882D+03
Step28556  0.826774D+04  0.281473D+01  0.178879D+03
Step28561  0.826778D+04  0.273764D+01  0.178875D+03
Step28566  0.826783D+04  0.272578D+01  0.178870D+03
Step28571  0.826788D+04  0.272403D+01  0.178865D+03
Step28576  0.826793D+04  0.271604D+01  0.178860D+03
Step28581  0.826798D+04  0.271822D+01  0.178855D+03
Step28586  0.826802D+04  0.272219D+01  0.178849D+03
Step28591  0.826807D+04  0.272086D+01  0.178843D+03
Step28596  0.826812D+04  0.272151D+01  0.178836D+03
Step28601  0.826817D+04  0.272039D+01  0.178830D+03
Step28606  0.826822D+04  0.272561D+01  0.178823D+03
Step28611  0.826827D+04  0.272209D+01  0.178816D+03
Step28616  0.826831D+04  0.272129D+01  0.178809D+03
Step28621  0.826836D+04  0.271713D+01  0.178803D+03
Step28626  0.826841D+04  0.272184D+01  0.178796D+03
Step28631  0.826846D+04  0.272704D+01  0.178789D+03
Step28636  0.826851D+04  0.272637D+01  0.178782D+03
Step28641  0.826856D+04  0.271921D+01  0.178775D+03
Step28646  0.826860D+04  0.272304D+01  0.178769D+03
Step28651  0.826865D+04  0.272301D+01  0.178762D+03
Step28656  0.826870D+04  0.272071D+01  0.178756D+03
Step28661  0.826875D+04  0.272072D+01  0.178750D+03
Step28666  0.826880D+04  0.272386D+01  0.178744D+03
Step28671  0.826884D+04  0.325616D+01  0.178739D+03
Step28676  0.826889D+04  0.272423D+01  0.178734D+03
Step28681  0.826894D+04  0.272124D+01  0.178729D+03
Step28686  0.826898D+04  0.272608D+01  0.178725D+03
Step28691  0.826903D+04  0.325895D+01  0.178721D+03
Step28696  0.826907D+04  0.272463D+01  0.178717D+03
Step28701  0.826911D+04  0.272258D+01  0.178714D+03
Step28706  0.826916D+04  0.271913D+01  0.178711D+03
Step28711  0.826920D+04  0.272510D+01  0.178709D+03
Step28716  0.826924D+04  0.272028D+01  0.178707D+03
Step28721  0.826928D+04  0.272259D+01  0.178705D+03
Step28726  0.826932D+04  0.271934D+01  0.178703D+03
Step28731  0.826936D+04  0.272083D+01  0.178702D+03
Step28736  0.826941D+04  0.272286D+01  0.178701D+03
Step28741  0.826944D+04  0.283805D+01  0.178701D+03
Step28746  0.826948D+04  0.271810D+01  0.178701D+03
Step28751  0.826952D+04  0.272672D+01  0.178701D+03
Step28756  0.826956D+04  0.272544D+01  0.178701D+03
Step28761  0.826960D+04  0.272215D+01  0.178702D+03
Step28766  0.826964D+04  0.272495D+01  0.178703D+03
Step28771  0.826967D+04  0.271986D+01  0.178704D+03
Step28776  0.826971D+04  0.272291D+01  0.178705D+03
Step28781  0.826975D+04  0.272070D+01  0.178707D+03
Step28786  0.826978D+04  0.272696D+01  0.178709D+03
Step28791  0.826982D+04  0.271826D+01  0.178711D+03
Step28796  0.826985D+04  0.272272D+01  0.178713D+03
Step28801  0.826989D+04  0.271655D+01  0.178716D+03
Step28806  0.826992D+04  0.272134D+01  0.178718D+03
Step28811  0.826996D+04  0.271989D+01  0.178721D+03
Step28816  0.826999D+04  0.272138D+01  0.178724D+03
Step28821  0.827003D+04  0.271278D+01  0.178727D+03
Step28826  0.827006D+04  0.272556D+01  0.178731D+03
Step28831  0.827010D+04  0.271931D+01  0.178734D+03
Step28836  0.827013D+04  0.272190D+01  0.178738D+03
Step28841  0.827017D+04  0.271500D+01  0.178742D+03
Step28846  0.827020D+04  0.272248D+01  0.178746D+03
Step28851  0.827024D+04  0.272349D+01  0.178750D+03
Step28856  0.827027D+04  0.272683D+01  0.178754D+03
Step28861  0.827031D+04  0.272030D+01  0.178758D+03
Step28866  0.827034D+04  0.272481D+01  0.178763D+03
Step28871  0.827038D+04  0.271681D+01  0.178768D+03
Step28876  0.827041D+04  0.271703D+01  0.178772D+03
Step28881  0.827045D+04  0.272035D+01  0.178777D+03
Step28886  0.827048D+04  0.272187D+01  0.178782D+03
Step28891  0.827051D+04  0.271815D+01  0.178787D+03
Step28896  0.827055D+04  0.271994D+01  0.178792D+03
Step28901  0.827058D+04  0.272399D+01  0.178797D+03
Step28906  0.827062D+04  0.272269D+01  0.178803D+03
Step28911  0.827065D+04  0.272241D+01  0.178808D+03
Step28916  0.827069D+04  0.271455D+01  0.178813D+03
Step28921  0.827072D+04  0.271913D+01  0.178819D+03
Step28926  0.827076D+04  0.272031D+01  0.178824D+03
Step28931  0.827079D+04  0.272325D+01  0.178830D+03
Step28936  0.827083D+04  0.271725D+01  0.178835D+03
Step28941  0.827086D+04  0.272579D+01  0.178841D+03
Step28946  0.827090D+04  0.271385D+01  0.178847D+03
Step28951  0.827093D+04  0.272395D+01  0.178852D+03
Step28956  0.827097D+04  0.272465D+01  0.178858D+03
Step28961  0.827100D+04  0.271925D+01  0.178864D+03
Step28966  0.827104D+04  0.271555D+01  0.178870D+03
Step28971  0.827107D+04  0.271033D+01  0.178876D+03
Step28976  0.827111D+04  0.271382D+01  0.178882D+03
Step28981  0.827114D+04  0.270930D+01  0.178888D+03
Step28986  0.827118D+04  0.271942D+01  0.178894D+03
Step28991  0.827121D+04  0.271914D+01  0.178900D+03
Step28996  0.827125D+04  0.271793D+01  0.178907D+03
Step29001  0.827129D+04  0.272527D+01  0.178914D+03
Step29006  0.827133D+04  0.272126D+01  0.178921D+03
Step29011  0.827137D+04  0.272093D+01  0.178927D+03
Step29016  0.827141D+04  0.272330D+01  0.178934D+03
Step29021  0.827144D+04  0.272194D+01  0.178941D+03
Step29026  0.827148D+04  0.271814D+01  0.178948D+03
Step29031  0.827152D+04  0.271105D+01  0.178954D+03
Step29036  0.827156D+04  0.271770D+01  0.178961D+03
Step29041  0.827160D+04  0.271942D+01  0.178968D+03
Step29046  0.827164D+04  0.272499D+01  0.178975D+03
Step29051  0.827167D+04  0.272117D+01  0.178981D+03
Step29056  0.827171D+04  0.272350D+01  0.178988D+03
Step29061  0.827175D+04  0.272103D+01  0.178995D+03
Step29066  0.827179D+04  0.272006D+01  0.179001D+03
Step29071  0.827183D+04  0.271490D+01  0.179008D+03
Step29076  0.827187D+04  0.272246D+01  0.179014D+03
Step29081  0.827191D+04  0.272432D+01  0.179020D+03
Step29086  0.827194D+04  0.272383D+01  0.179026D+03
Step29091  0.827199D+04  0.272407D+01  0.179033D+03
Step29096  0.827203D+04  0.272544D+01  0.179040D+03
Step29101  0.827207D+04  0.271887D+01  0.179046D+03
Step29106  0.827211D+04  0.272145D+01  0.179052D+03
Step29111  0.827216D+04  0.272095D+01  0.179058D+03
Step29116  0.827220D+04  0.271784D+01  0.179064D+03
Step29121  0.827224D+04  0.272319D+01  0.179070D+03
Step29126  0.827228D+04  0.272756D+01  0.179075D+03
Step29131  0.827233D+04  0.272047D+01  0.179081D+03
Step29136  0.827237D+04  0.272327D+01  0.179086D+03
Step29141  0.827241D+04  0.272381D+01  0.179090D+03
Step29146  0.827246D+04  0.272268D+01  0.179095D+03
Step29151  0.827250D+04  0.272126D+01  0.179099D+03
Step29156  0.827254D+04  0.272378D+01  0.179103D+03
Step29161  0.827258D+04  0.272006D+01  0.179106D+03
Step29166  0.827263D+04  0.271827D+01  0.179109D+03
Step29171  0.827267D+04  0.272344D+01  0.179112D+03
Step29176  0.827271D+04  0.272141D+01  0.179115D+03
Step29181  0.827276D+04  0.271772D+01  0.179117D+03
Step29186  0.827280D+04  0.272495D+01  0.179119D+03
Step29191  0.827284D+04  0.272945D+01  0.179121D+03
Step29196  0.827289D+04  0.272001D+01  0.179123D+03
Step29201  0.827294D+04  0.272256D+01  0.179124D+03
Step29206  0.827299D+04  0.271642D+01  0.179125D+03
Step29211  0.827303D+04  0.273123D+01  0.179126D+03
Step29216  0.827308D+04  0.271601D+01  0.179126D+03
Step29221  0.827313D+04  0.272117D+01  0.179126D+03
Step29226  0.827318D+04  0.272325D+01  0.179125D+03
Step29231  0.827322D+04  0.271880D+01  0.179125D+03
Step29236  0.827327D+04  0.272121D+01  0.179124D+03
Step29241  0.827332D+04  0.271962D+01  0.179123D+03
Step29246  0.827337D+04  0.272545D+01  0.179121D+03
Step29251  0.827341D+04  0.271628D+01  0.179120D+03
Step29256  0.827346D+04  0.272406D+01  0.179118D+03
Step29261  0.827351D+04  0.271928D+01  0.179116D+03
Step29266  0.827356D+04  0.271995D+01  0.179115D+03
Step29271  0.827360D+04  0.272062D+01  0.179112D+03
Step29276  0.827365D+04  0.272391D+01  0.179110D+03
Step29281  0.827370D+04  0.272515D+01  0.179108D+03
Step29286  0.827375D+04  0.272012D+01  0.179106D+03
Step29291  0.827379D+04  0.272391D+01  0.179103D+03
Step29296  0.827384D+04  0.272472D+01  0.179101D+03
Step29301  0.827389D+04  0.271941D+01  0.179099D+03
Step29306  0.827394D+04  0.272411D+01  0.179096D+03
Step29311  0.827398D+04  0.272551D+01  0.179094D+03
Step29316  0.827403D+04  0.272154D+01  0.179091D+03
Step29321  0.827408D+04  0.271533D+01  0.179089D+03
Step29326  0.827413D+04  0.272611D+01  0.179087D+03
Step29331  0.827417D+04  0.272229D+01  0.179084D+03
Step29336  0.827422D+04  0.272563D+01  0.179082D+03
Step29341  0.827427D+04  0.272460D+01  0.179080D+03
Step29346  0.827432D+04  0.271961D+01  0.179078D+03
Step29351  0.827436D+04  0.272340D+01  0.179077D+03
Step29356  0.827441D+04  0.272256D+01  0.179075D+03
Step29361  0.827446D+04  0.270860D+01  0.179074D+03
Step29366  0.827451D+04  0.271791D+01  0.179073D+03
Step29371  0.827455D+04  0.271961D+01  0.179072D+03
Step29376  0.827460D+04  0.271812D+01  0.179071D+03
Step29381  0.827465D+04  0.272155D+01  0.179071D+03
Step29386  0.827470D+04  0.271934D+01  0.179071D+03
Step29391  0.827474D+04  0.272264D+01  0.179072D+03
Step29396  0.827479D+04  0.272304D+01  0.179073D+03
Step29401  0.827484D+04  0.272056D+01  0.179074D+03
Step29406  0.827488D+04  0.272094D+01  0.179075D+03
Step29411  0.827493D+04  0.272117D+01  0.179077D+03
Step29416  0.827498D+04  0.271665D+01  0.179080D+03
Step29421  0.827503D+04  0.271837D+01  0.179083D+03
Step29426  0.827507D+04  0.272067D+01  0.179086D+03
Step29431  0.827512D+04  0.272142D+01  0.179089D+03
Step29436  0.827517D+04  0.273530D+01  0.179093D+03
Step29441  0.827522D+04  0.272290D+01  0.179097D+03
Step29446  0.827526D+04  0.272301D+01  0.179102D+03
Step29451  0.827531D+04  0.272061D+01  0.179107D+03
Step29456  0.827536D+04  0.272889D+01  0.179112D+03
Step29461  0.827541D+04  0.271875D+01  0.179118D+03
Step29466  0.827545D+04  0.272265D+01  0.179124D+03
Step29471  0.827550D+04  0.272311D+01  0.179130D+03
Step29476  0.827555D+04  0.271520D+01  0.179136D+03
Step29481  0.827560D+04  0.271804D+01  0.179143D+03
Step29486  0.827564D+04  0.271866D+01  0.179150D+03
Step29491  0.827569D+04  0.271697D+01  0.179157D+03
Step29496  0.827574D+04  0.272587D+01  0.179164D+03
Step29501  0.827579D+04  0.272419D+01  0.179171D+03
Step29506  0.827583D+04  0.272369D+01  0.179178D+03
Step29511  0.827588D+04  0.272381D+01  0.179186D+03
Step29516  0.827593D+04  0.272012D+01  0.179193D+03
Step29521  0.827598D+04  0.271865D+01  0.179201D+03
Step29526  0.827602D+04  0.272277D+01  0.179208D+03
Step29531  0.827607D+04  0.271677D+01  0.179216D+03
Step29536  0.827612D+04  0.272767D+01  0.179223D+03
Step29541  0.827617D+04  0.271683D+01  0.179230D+03
Step29546  0.827621D+04  0.271964D+01  0.179238D+03
Step29551  0.827626D+04  0.272337D+01  0.179245D+03
Step29556  0.827631D+04  0.272661D+01  0.179252D+03
Step29561  0.827636D+04  0.272240D+01  0.179259D+03
Step29566  0.827640D+04  0.271374D+01  0.179266D+03
Step29571  0.827645D+04  0.272017D+01  0.179273D+03
Step29576  0.827650D+04  0.272172D+01  0.179280D+03
Step29581  0.827655D+04  0.271924D+01  0.179286D+03
Step29586  0.827659D+04  0.272154D+01  0.179293D+03
Step29591  0.827664D+04  0.272160D+01  0.179299D+03
Step29596  0.827669D+04  0.271840D+01  0.179306D+03
Step29601  0.827674D+04  0.272185D+01  0.179312D+03
Step29606  0.827678D+04  0.272459D+01  0.179318D+03
Step29611  0.827683D+04  0.272011D+01  0.179324D+03
Step29616  0.827688D+04  0.272184D+01  0.179330D+03
Step29621  0.827693D+04  0.272208D+01  0.179336D+03
Step29626  0.827697D+04  0.271726D+01  0.179342D+03
Step29631  0.827702D+04  0.272127D+01  0.179348D+03
Step29636  0.827707D+04  0.271816D+01  0.179353D+03
Step29641  0.827712D+04  0.271693D+01  0.179359D+03
Step29646  0.827716D+04  0.272094D+01  0.179365D+03
Step29651  0.827721D+04  0.271078D+01  0.179371D+03
Step29656  0.827726D+04  0.272216D+01  0.179378D+03
Step29661  0.827731D+04  0.271377D+01  0.179384D+03
Step29666  0.827735D+04  0.272306D+01  0.179390D+03
Step29671  0.827740D+04  0.281297D+01  0.179397D+03
Step29676  0.827745D+04  0.271230D+01  0.179403D+03
Step29681  0.827750D+04  0.272313D+01  0.179410D+03
Step29686  0.827754D+04  0.272038D+01  0.179417D+03
Step29691  0.827759D+04  0.272023D+01  0.179424D+03
Step29696  0.827764D+04  0.272156D+01  0.179432D+03
Step29701  0.827769D+04  0.271600D+01  0.179440D+03
Step29706  0.827773D+04  0.272241D+01  0.179447D+03
Step29711  0.827778D+04  0.272114D+01  0.179456D+03
Step29716  0.827783D+04  0.272758D+01  0.179464D+03
Step29721  0.827788D+04  0.271543D+01  0.179473D+03
Step29726  0.827792D+04  0.272120D+01  0.179482D+03
Step29731  0.827797D+04  0.272091D+01  0.179490D+03
Step29736  0.827802D+04  0.272688D+01  0.179500D+03
Step29741  0.827807D+04  0.272363D+01  0.179509D+03
Step29746  0.827811D+04  0.271665D+01  0.179518D+03
Step29751  0.827816D+04  0.272351D+01  0.179527D+03
Step29756  0.827821D+04  0.272339D+01  0.179536D+03
Step29761  0.827826D+04  0.271603D+01  0.179545D+03
Step29766  0.827830D+04  0.271425D+01  0.179554D+03
Step29771  0.827835D+04  0.271937D+01  0.179562D+03
Step29776  0.827840D+04  0.272032D+01  0.179571D+03
Step29781  0.827845D+04  0.271894D+01  0.179579D+03
Step29786  0.827849D+04  0.272152D+01  0.179587D+03
Step29791  0.827854D+04  0.272207D+01  0.179594D+03
Step29796  0.827859D+04  0.272275D+01  0.179602D+03
Step29801  0.827864D+04  0.271945D+01  0.179609D+03
Step29806  0.827868D+04  0.271948D+01  0.179615D+03
Step29811  0.827873D+04  0.271936D+01  0.179622D+03
Step29816  0.827878D+04  0.272089D+01  0.179629D+03
Step29821  0.827882D+04  0.272294D+01  0.179635D+03
Step29826  0.827887D+04  0.272009D+01  0.179641D+03
Step29831  0.827892D+04  0.272153D+01  0.179647D+03
Step29836  0.827897D+04  0.271871D+01  0.179653D+03
Step29841  0.827901D+04  0.271807D+01  0.179659D+03
Step29846  0.827906D+04  0.271493D+01  0.179665D+03
Step29851  0.827911D+04  0.272144D+01  0.179671D+03
Step29856  0.827916D+04  0.271372D+01  0.179676D+03
Step29861  0.827920D+04  0.271974D+01  0.179682D+03
Step29866  0.827925D+04  0.271603D+01  0.179688D+03
Step29871  0.827930D+04  0.272034D+01  0.179693D+03
Step29876  0.827935D+04  0.271912D+01  0.179699D+03
Step29881  0.827939D+04  0.273391D+01  0.179704D+03
Step29886  0.827944D+04  0.272061D+01  0.179709D+03
Step29891  0.827949D+04  0.272146D+01  0.179714D+03
Step29896  0.827954D+04  0.272403D+01  0.179719D+03
Step29901  0.827958D+04  0.272481D+01  0.179724D+03
Step29906  0.827963D+04  0.271930D+01  0.179729D+03
Step29911  0.827968D+04  0.271914D+01  0.179733D+03
Step29916  0.827973D+04  0.271989D+01  0.179738D+03
Step29921  0.827977D+04  0.272544D+01  0.179742D+03
Step29926  0.827982D+04  0.272272D+01  0.179746D+03
Step29931  0.827987D+04  0.271993D+01  0.179750D+03
Step29936  0.827992D+04  0.271910D+01  0.179753D+03
Step29941  0.827996D+04  0.271542D+01  0.179757D+03
Step29946  0.828001D+04  0.271994D+01  0.179760D+03
Step29951  0.828006D+04  0.272553D+01  0.179763D+03
Step29956  0.828011D+04  0.273539D+01  0.179766D+03
Step29961  0.828015D+04  0.271961D+01  0.179769D+03
Step29966  0.828020D+04  0.272549D+01  0.179771D+03
Step29971  0.828025D+04  0.272410D+01  0.179774D+03
Step29976  0.828030D+04  0.272452D+01  0.179776D+03
Step29981  0.828034D+04  0.272082D+01  0.179778D+03
Step29986  0.828039D+04  0.272223D+01  0.179780D+03
Step29991  0.828044D+04  0.271688D+01  0.179782D+03
Step29996  0.828049D+04  0.272553D+01  0.179783D+03
Step30001  0.828053D+04  0.272594D+01  0.179784D+03
Step30006  0.828058D+04  0.271579D+01  0.179785D+03
Step30011  0.828063D+04  0.272261D+01  0.179786D+03
Step30016  0.828068D+04  0.272041D+01  0.179787D+03
Step30021  0.828072D+04  0.271982D+01  0.179788D+03
Step30026  0.828077D+04  0.272044D+01  0.179789D+03
Step30031  0.828082D+04  0.272016D+01  0.179789D+03
Step30036  0.828087D+04  0.272828D+01  0.179790D+03
